9.098111987113952637e-01    9.836017489433288574e-01    -2.655302859055483911e-01
9.994922876358032227e-01    9.253832101821899414e-01    -2.379939341571619404e-01
9.994922876358032227e-01    9.253832101821899414e-01    -2.379939341571619404e-01
8.764397501945495605e-01    9.238548874855041504e-01    -2.173788369902313333e-01
8.764397501945495605e-01    9.238548874855041504e-01    -2.173788369902313333e-01
9.588083028793334961e-01    8.958374857902526855e-01    -2.002100309013300217e-01
9.588083028793334961e-01    8.958374857902526855e-01    -2.002100309013300217e-01
9.359380602836608887e-01    8.307849168777465820e-01    -1.985280617923149971e-01
9.359380602836608887e-01    8.307849168777465820e-01    -1.985280617923149971e-01
7.848041057586669922e-01    9.196161031723022461e-01    -1.933102621606133664e-01
7.429297566413879395e-01    9.683697223663330078e-01    -1.871348568737816465e-01
7.429297566413879395e-01    9.683697223663330078e-01    -1.871348568737816465e-01
8.718380331993103027e-01    9.059112071990966797e-01    -1.869460388660133532e-01
8.718380331993103027e-01    9.059112071990966797e-01    -1.869460388660133532e-01
8.019586205482482910e-01    9.757296442985534668e-01    -1.748232645889113701e-01
8.019586205482482910e-01    9.757296442985534668e-01    -1.748232645889113701e-01
7.956282496452331543e-01    9.254474639892578125e-01    -1.723384007260700956e-01
7.956282496452331543e-01    9.254474639892578125e-01    -1.723384007260700956e-01
8.139635324478149414e-01    8.566145300865173340e-01    -1.695861757585992724e-01
8.139635324478149414e-01    8.566145300865173340e-01    -1.695861757585992724e-01
7.017198801040649414e-01    9.999153017997741699e-01    -1.673052241423322040e-01
7.097775340080261230e-01    9.699563384056091309e-01    -1.654782927005062354e-01
7.097775340080261230e-01    9.699563384056091309e-01    -1.654782927005062354e-01
8.490656614303588867e-01    7.214287519454956055e-01    -1.548442968281761867e-01
9.686959385871887207e-01    6.114706397056579590e-01    -1.516791285585866178e-01
9.686959385871887207e-01    6.114706397056579590e-01    -1.516791285585866178e-01
8.345733284950256348e-01    8.062368631362915039e-01    -1.479299543894938562e-01
8.345733284950256348e-01    8.062368631362915039e-01    -1.479299543894938562e-01
7.927489280700683594e-01    7.522808313369750977e-01    -1.448116798394080973e-01
7.597759962081909180e-01    7.645280361175537109e-01    -1.308646840062066552e-01
7.696620821952819824e-01    9.969765543937683105e-01    -1.286893036438744864e-01
7.696620821952819824e-01    9.969765543937683105e-01    -1.286893036438744864e-01
8.792943954467773438e-01    7.152509689331054688e-01    -1.269478342967825524e-01
8.792943954467773438e-01    7.152509689331054688e-01    -1.269478342967825524e-01
9.731249213218688965e-01    7.264587879180908203e-01    -1.174573432335544593e-01
9.731249213218688965e-01    7.264587879180908203e-01    -1.174573432335544593e-01
9.339976906776428223e-01    5.513765811920166016e-01    -1.161171869596550055e-01
9.339976906776428223e-01    5.513765811920166016e-01    -1.161171869596550055e-01
6.477798819541931152e-01    9.111878871917724609e-01    -1.125314072894698786e-01
6.477798819541931152e-01    9.111878871917724609e-01    -1.125314072894698786e-01
8.565525412559509277e-01    5.835669040679931641e-01    -1.062753479107536869e-01
6.125240325927734375e-01    9.783162474632263184e-01    -1.026848978934041673e-01
6.125240325927734375e-01    9.783162474632263184e-01    -1.026848978934041673e-01
9.952338933944702148e-01    4.709362387657165527e-01    -9.933209374992774121e-02
9.952338933944702148e-01    4.709362387657165527e-01    -9.933209374992774121e-02
6.249568462371826172e-01    8.323345184326171875e-01    -9.604505032561773403e-02
6.249568462371826172e-01    8.323345184326171875e-01    -9.604505032561773403e-02
7.208274006843566895e-01    6.835541129112243652e-01    -9.149144212013288202e-02
6.412574052810668945e-01    8.919978737831115723e-01    -9.095472679601315780e-02
6.412574052810668945e-01    8.919978737831115723e-01    -9.095472679601315780e-02
8.833209872245788574e-01    5.048263072967529297e-01    -9.082399760023726620e-02
8.833209872245788574e-01    5.048263072967529297e-01    -9.082399760023726620e-02
6.940925121307373047e-01    6.718186736106872559e-01    -8.202969835738672943e-02
6.940925121307373047e-01    6.718186736106872559e-01    -8.202969835738672943e-02
6.486282348632812500e-01    6.803737878799438477e-01    -8.166362085538171611e-02
9.000618457794189453e-01    5.702276825904846191e-01    -8.075658187542023025e-02
9.000618457794189453e-01    5.702276825904846191e-01    -8.075658187542023025e-02
9.598928093910217285e-01    7.143501639366149902e-01    -8.033398650010034614e-02
5.528357625007629395e-01    8.280852437019348145e-01    -7.898410938951151705e-02
5.528357625007629395e-01    8.280852437019348145e-01    -7.898410938951151705e-02
8.715406656265258789e-01    4.612417817115783691e-01    -7.521419795121626894e-02
8.715406656265258789e-01    4.612417817115783691e-01    -7.521419795121626894e-02
6.776520013809204102e-01    7.001663446426391602e-01    -7.377813369753696837e-02
6.776520013809204102e-01    7.001663446426391602e-01    -7.377813369753696837e-02
5.273269414901733398e-01    8.192545771598815918e-01    -7.277583538479996672e-02
7.336341738700866699e-01    5.612191557884216309e-01    -7.007719639291565272e-02
7.336341738700866699e-01    5.612191557884216309e-01    -7.007719639291565272e-02
5.770250558853149414e-01    7.407825589179992676e-01    -6.994154985632065891e-02
5.770250558853149414e-01    7.407825589179992676e-01    -6.994154985632065891e-02
9.662915468215942383e-01    3.980859518051147461e-01    -6.944754182114164232e-02
9.662915468215942383e-01    3.980859518051147461e-01    -6.944754182114164232e-02
7.229422926902770996e-01    6.126261949539184570e-01    -6.747467452394405318e-02
6.370190382003784180e-01    6.357601284980773926e-01    -6.455733680598386981e-02
6.370190382003784180e-01    6.357601284980773926e-01    -6.455733680598386981e-02
6.667495369911193848e-01    6.206641197204589844e-01    -6.444104895410940337e-02
6.667495369911193848e-01    6.206641197204589844e-01    -6.444104895410940337e-02
6.705164909362792969e-01    9.596130847930908203e-01    -6.375024758697471483e-02
6.705164909362792969e-01    9.596130847930908203e-01    -6.375024758697471483e-02
5.758392214775085449e-01    7.618806362152099609e-01    -6.100074848333090355e-02
5.758392214775085449e-01    7.618806362152099609e-01    -6.100074848333090355e-02
9.523014426231384277e-01    3.918420672416687012e-01    -5.962210879577582029e-02
9.523014426231384277e-01    3.918420672416687012e-01    -5.962210879577582029e-02
4.196456074714660645e-01    9.669892191886901855e-01    -5.961383356783911402e-02
6.734439730644226074e-01    5.925945043563842773e-01    -5.781294713864630619e-02
6.734439730644226074e-01    5.925945043563842773e-01    -5.781294713864630619e-02
7.143776416778564453e-01    6.263244152069091797e-01    -5.725695992639420751e-02
7.143776416778564453e-01    6.263244152069091797e-01    -5.725695992639420751e-02
9.221292734146118164e-01    5.256682038307189941e-01    -5.701138514844666938e-02
9.221292734146118164e-01    5.256682038307189941e-01    -5.701138514844666938e-02
8.486376404762268066e-01    4.776234626770019531e-01    -5.391738579754636745e-02
8.486376404762268066e-01    4.776234626770019531e-01    -5.391738579754636745e-02
7.820070981979370117e-01    8.676507472991943359e-01    -5.325486031848881280e-02
7.820070981979370117e-01    8.676507472991943359e-01    -5.325486031848881280e-02
5.958451628684997559e-01    8.589689731597900391e-01    -5.262471699421228388e-02
5.958451628684997559e-01    8.589689731597900391e-01    -5.262471699421228388e-02
6.895137429237365723e-01    4.906058907508850098e-01    -5.219873526208127640e-02
6.895137429237365723e-01    4.906058907508850098e-01    -5.219873526208127640e-02
6.824863553047180176e-01    5.025074481964111328e-01    -5.194118932946622386e-02
6.824863553047180176e-01    5.025074481964111328e-01    -5.194118932946622386e-02
5.009540915489196777e-01    9.426636695861816406e-01    -5.134508079652222445e-02
5.458852648735046387e-01    7.491826415061950684e-01    -5.095900320884912127e-02
5.458852648735046387e-01    7.491826415061950684e-01    -5.095900320884912127e-02
9.292846322059631348e-01    8.367751836776733398e-01    -5.041555337930626879e-02
9.292846322059631348e-01    8.367751836776733398e-01    -5.041555337930626879e-02
9.535818696022033691e-01    6.392956972122192383e-01    -4.927066253037069854e-02
9.535818696022033691e-01    6.392956972122192383e-01    -4.927066253037069854e-02
7.573167681694030762e-01    4.438976049423217773e-01    -4.888883609470376368e-02
7.573167681694030762e-01    4.438976049423217773e-01    -4.888883609470376368e-02
4.903302788734436035e-01    8.400775194168090820e-01    -4.782613656607916097e-02
4.402776956558227539e-01    8.214502334594726562e-01    -4.681566011449998094e-02
4.402776956558227539e-01    8.214502334594726562e-01    -4.681566011449998094e-02
